date,country,manufacturer,total_vaccinations,is_western_europe
2022-02-26,European Union,Sinovac,1808.0,False
2022-02-27,European Union,Sinovac,1808.0,False
2022-02-28,European Union,Sinovac,1808.0,False
2022-03-01,European Union,Sinovac,1808.0,False
2022-03-02,European Union,Sinovac,1808.0,False
2022-03-03,European Union,Sinovac,1808.0,False
2022-03-04,European Union,Sinovac,1809.0,False
2022-03-05,European Union,Sinovac,1809.0,False
2022-03-06,European Union,Sinovac,1809.0,False
2022-03-07,European Union,Sinovac,1809.0,False
2022-03-08,European Union,Sinovac,1809.0,False
2022-03-09,European Union,Sinovac,1809.0,False
2022-03-10,European Union,Sinovac,1809.0,False
2022-03-11,European Union,Sinovac,1809.0,False
2022-03-12,European Union,Sinovac,1809.0,False
2022-03-13,European Union,Sinovac,1809.0,False
2022-03-14,European Union,Sinovac,1809.0,False
2022-03-15,European Union,Sinovac,1809.0,False
2022-03-16,European Union,Sinovac,1809.0,False
2022-03-17,European Union,Sinovac,1809.0,False
2022-03-18,European Union,Sinovac,1809.0,False
2022-03-19,European Union,Sinovac,1809.0,False
2022-03-20,European Union,Sinovac,1809.0,False
2022-03-21,European Union,Sinovac,1809.0,False
2022-03-22,European Union,Sinovac,1809.0,False
2022-03-23,European Union,Sinovac,1809.0,False
2022-03-24,European Union,Sinovac,1809.0,False
2022-03-25,European Union,Sinovac,1809.0,False
2022-03-26,European Union,Sinovac,1809.0,False
2022-03-27,European Union,Sinovac,1809.0,False
2022-03-28,European Union,Sinovac,1809.0,False
2022-03-29,European Union,Sinovac,1809.0,False
2020-12-27,European Union,Sputnik V,0.0,False
2020-12-28,European Union,Sputnik V,0.0,False
2020-12-29,European Union,Sputnik V,0.0,False
2020-12-30,European Union,Sputnik V,0.0,False
2020-12-31,European Union,Sputnik V,0.0,False
2021-01-01,European Union,Sputnik V,0.0,False
2021-01-02,European Union,Sputnik V,0.0,False
2021-01-03,European Union,Sputnik V,0.0,False
2021-01-04,European Union,Sputnik V,0.0,False
2021-01-05,European Union,Sputnik V,0.0,False
2021-01-06,European Union,Sputnik V,0.0,False
2021-01-07,European Union,Sputnik V,0.0,False
2021-01-08,European Union,Sputnik V,0.0,False
2021-01-09,European Union,Sputnik V,0.0,False
2021-01-10,European Union,Sputnik V,0.0,False
2021-01-11,European Union,Sputnik V,0.0,False
2021-01-12,European Union,Sputnik V,0.0,False
2021-01-13,European Union,Sputnik V,0.0,False
2021-01-14,European Union,Sputnik V,0.0,False
2021-01-15,European Union,Sputnik V,0.0,False
2021-01-16,European Union,Sputnik V,0.0,False
2021-01-17,European Union,Sputnik V,0.0,False
2021-01-18,European Union,Sputnik V,0.0,False
2021-01-19,European Union,Sputnik V,0.0,False
2021-01-20,European Union,Sputnik V,0.0,False
2021-01-21,European Union,Sputnik V,0.0,False
2021-01-22,European Union,Sputnik V,0.0,False
2021-01-23,European Union,Sputnik V,0.0,False
2021-01-24,European Union,Sputnik V,0.0,False
2021-01-25,European Union,Sputnik V,0.0,False
2021-01-26,European Union,Sputnik V,0.0,False
2021-01-27,European Union,Sputnik V,0.0,False
2021-01-28,European Union,Sputnik V,0.0,False
2021-01-29,European Union,Sputnik V,0.0,False
2021-01-30,European Union,Sputnik V,0.0,False
2021-01-31,European Union,Sputnik V,0.0,False
2021-02-01,European Union,Sputnik V,0.0,False
2021-02-02,European Union,Sputnik V,0.0,False
2021-02-03,European Union,Sputnik V,0.0,False
2021-02-04,European Union,Sputnik V,0.0,False
2021-02-05,European Union,Sputnik V,0.0,False
2021-02-06,European Union,Sputnik V,0.0,False
2021-02-07,European Union,Sputnik V,0.0,False
2021-02-08,European Union,Sputnik V,0.0,False
2021-02-09,European Union,Sputnik V,0.0,False
2021-02-10,European Union,Sputnik V,0.0,False
2021-02-11,European Union,Sputnik V,0.0,False
2021-02-12,European Union,Sputnik V,2385.0,False
2021-02-13,European Union,Sputnik V,2385.0,False
2021-02-14,European Union,Sputnik V,2385.0,False
2021-02-15,European Union,Sputnik V,2385.0,False
2021-02-16,European Union,Sputnik V,2385.0,False
2021-02-17,European Union,Sputnik V,2385.0,False
2021-02-18,European Union,Sputnik V,2385.0,False
2021-02-19,European Union,Sputnik V,18484.0,False
2021-02-20,European Union,Sputnik V,18484.0,False
2021-02-21,European Union,Sputnik V,18484.0,False
2021-02-22,European Union,Sputnik V,18484.0,False
2021-02-23,European Union,Sputnik V,18484.0,False
2021-02-24,European Union,Sputnik V,18484.0,False
2021-02-25,European Union,Sputnik V,18484.0,False
2021-02-26,European Union,Sputnik V,19321.0,False
2021-02-27,European Union,Sputnik V,19321.0,False
2021-02-28,European Union,Sputnik V,19321.0,False
2021-03-01,European Union,Sputnik V,19321.0,False
2021-03-02,European Union,Sputnik V,19321.0,False
2021-03-03,European Union,Sputnik V,19321.0,False
2021-03-04,European Union,Sputnik V,19321.0,False
2021-03-05,European Union,Sputnik V,22756.0,False
2021-03-06,European Union,Sputnik V,22756.0,False
2021-03-07,European Union,Sputnik V,22756.0,False
2021-03-08,European Union,Sputnik V,22756.0,False
2021-03-09,European Union,Sputnik V,22756.0,False
2021-03-10,European Union,Sputnik V,22756.0,False
2021-03-11,European Union,Sputnik V,22756.0,False
2021-03-12,European Union,Sputnik V,54724.0,False
2021-03-13,European Union,Sputnik V,54724.0,False
2021-03-14,European Union,Sputnik V,54724.0,False
2021-03-15,European Union,Sputnik V,54724.0,False
2021-03-16,European Union,Sputnik V,54724.0,False
2021-03-17,European Union,Sputnik V,54724.0,False
2021-03-18,European Union,Sputnik V,54724.0,False
2021-03-19,European Union,Sputnik V,143314.0,False
2021-03-20,European Union,Sputnik V,143314.0,False
2021-03-21,European Union,Sputnik V,143314.0,False
2021-03-22,European Union,Sputnik V,143314.0,False
2021-03-23,European Union,Sputnik V,143314.0,False
2021-03-24,European Union,Sputnik V,143314.0,False
2021-03-25,European Union,Sputnik V,143314.0,False
2021-03-26,European Union,Sputnik V,233879.0,False
2021-03-27,European Union,Sputnik V,233879.0,False
2021-03-28,European Union,Sputnik V,233879.0,False
2021-03-29,European Union,Sputnik V,233879.0,False
2021-03-30,European Union,Sputnik V,233879.0,False
2021-03-31,European Union,Sputnik V,233879.0,False
2021-04-01,European Union,Sputnik V,233879.0,False
2021-04-02,European Union,Sputnik V,388391.0,False
2021-04-03,European Union,Sputnik V,388391.0,False
2021-04-04,European Union,Sputnik V,388391.0,False
2021-04-05,European Union,Sputnik V,388391.0,False
2021-04-06,European Union,Sputnik V,388391.0,False
2021-04-07,European Union,Sputnik V,388391.0,False
2021-04-08,European Union,Sputnik V,388391.0,False
2021-04-09,European Union,Sputnik V,676266.0,False
2021-04-10,European Union,Sputnik V,676266.0,False
2021-04-11,European Union,Sputnik V,676266.0,False
2021-04-12,European Union,Sputnik V,676266.0,False
2021-04-13,European Union,Sputnik V,676266.0,False
2021-04-14,European Union,Sputnik V,676266.0,False
2021-04-15,European Union,Sputnik V,676266.0,False
2021-04-16,European Union,Sputnik V,924750.0,False
2021-04-17,European Union,Sputnik V,924750.0,False
2021-04-18,European Union,Sputnik V,924750.0,False
2021-04-19,European Union,Sputnik V,924750.0,False
2021-04-20,European Union,Sputnik V,924750.0,False
2021-04-21,European Union,Sputnik V,924750.0,False
2021-04-22,European Union,Sputnik V,924750.0,False
2021-04-23,European Union,Sputnik V,1097161.0,False
2021-04-24,European Union,Sputnik V,1097161.0,False
2021-04-25,European Union,Sputnik V,1097161.0,False
2021-04-26,European Union,Sputnik V,1097161.0,False
2021-04-27,European Union,Sputnik V,1097161.0,False
2021-04-28,European Union,Sputnik V,1097161.0,False
2021-04-29,European Union,Sputnik V,1097161.0,False
2021-04-30,European Union,Sputnik V,1302893.0,False
2021-05-01,European Union,Sputnik V,1302893.0,False
2021-05-02,European Union,Sputnik V,1302893.0,False
2021-05-03,European Union,Sputnik V,1302893.0,False
2021-05-04,European Union,Sputnik V,1302893.0,False
2021-05-05,European Union,Sputnik V,1302893.0,False
2021-05-06,European Union,Sputnik V,1302893.0,False
2021-05-07,European Union,Sputnik V,1520581.0,False
2021-05-08,European Union,Sputnik V,1520581.0,False
2021-05-09,European Union,Sputnik V,1520581.0,False
2021-05-10,European Union,Sputnik V,1520581.0,False
2021-05-11,European Union,Sputnik V,1520581.0,False
2021-05-12,European Union,Sputnik V,1520581.0,False
2021-05-13,European Union,Sputnik V,1520581.0,False
2021-05-14,European Union,Sputnik V,1609566.0,False
2021-05-15,European Union,Sputnik V,1609566.0,False
2021-05-16,European Union,Sputnik V,1609566.0,False
2021-05-17,European Union,Sputnik V,1609566.0,False
2021-05-18,European Union,Sputnik V,1609566.0,False
2021-05-19,European Union,Sputnik V,1609566.0,False
2021-05-20,European Union,Sputnik V,1609566.0,False
2021-05-21,European Union,Sputnik V,1632758.0,False
2021-05-22,European Union,Sputnik V,1632758.0,False
2021-05-23,European Union,Sputnik V,1632758.0,False
2021-05-24,European Union,Sputnik V,1632758.0,False
2021-05-25,European Union,Sputnik V,1632758.0,False
2021-05-26,European Union,Sputnik V,1632758.0,False
2021-05-27,European Union,Sputnik V,1632758.0,False
2021-05-28,European Union,Sputnik V,1694187.0,False
2021-05-29,European Union,Sputnik V,1694187.0,False
2021-05-30,European Union,Sputnik V,1694187.0,False
2021-05-31,European Union,Sputnik V,1694187.0,False
2021-06-01,European Union,Sputnik V,1694187.0,False
2021-06-02,European Union,Sputnik V,1694187.0,False
2021-06-03,European Union,Sputnik V,1694187.0,False
2021-06-04,European Union,Sputnik V,1746818.0,False
2021-06-05,European Union,Sputnik V,1746818.0,False
2021-06-06,European Union,Sputnik V,1746818.0,False
2021-06-07,European Union,Sputnik V,1746818.0,False
2021-06-08,European Union,Sputnik V,1746818.0,False
2021-06-09,European Union,Sputnik V,1746818.0,False
2021-06-10,European Union,Sputnik V,1746818.0,False
2021-06-11,European Union,Sputnik V,1772392.0,False
2021-06-12,European Union,Sputnik V,1772392.0,False
2021-06-13,European Union,Sputnik V,1772392.0,False
2021-06-14,European Union,Sputnik V,1772392.0,False
2021-06-15,European Union,Sputnik V,1772392.0,False
2021-06-16,European Union,Sputnik V,1772392.0,False
2021-06-17,European Union,Sputnik V,1772392.0,False
2021-06-18,European Union,Sputnik V,1785938.0,False
2021-06-19,European Union,Sputnik V,1785938.0,False
2021-06-20,European Union,Sputnik V,1785938.0,False
2021-06-21,European Union,Sputnik V,1785938.0,False
2021-06-22,European Union,Sputnik V,1785938.0,False
2021-06-23,European Union,Sputnik V,1785938.0,False
2021-06-24,European Union,Sputnik V,1785938.0,False
2021-06-25,European Union,Sputnik V,1794661.0,False
2021-06-26,European Union,Sputnik V,1794661.0,False
2021-06-27,European Union,Sputnik V,1794661.0,False
2021-06-28,European Union,Sputnik V,1794661.0,False
2021-06-29,European Union,Sputnik V,1794661.0,False
2021-06-30,European Union,Sputnik V,1794661.0,False
2021-07-01,European Union,Sputnik V,1794661.0,False
2021-07-02,European Union,Sputnik V,1804461.0,False
2021-07-03,European Union,Sputnik V,1804461.0,False
2021-07-04,European Union,Sputnik V,1804461.0,False
2021-07-05,European Union,Sputnik V,1804461.0,False
2021-07-06,European Union,Sputnik V,1804461.0,False
2021-07-07,European Union,Sputnik V,1804461.0,False
2021-07-08,European Union,Sputnik V,1804461.0,False
2021-07-09,European Union,Sputnik V,1813781.0,False
2021-07-10,European Union,Sputnik V,1813781.0,False
2021-07-11,European Union,Sputnik V,1813781.0,False
2021-07-12,European Union,Sputnik V,1813781.0,False
2021-07-13,European Union,Sputnik V,1813781.0,False
2021-07-14,European Union,Sputnik V,1813781.0,False
2021-07-15,European Union,Sputnik V,1813781.0,False
2021-07-16,European Union,Sputnik V,1819790.0,False
2021-07-17,European Union,Sputnik V,1819790.0,False
2021-07-18,European Union,Sputnik V,1819790.0,False
2021-07-19,European Union,Sputnik V,1819790.0,False
2021-07-20,European Union,Sputnik V,1819790.0,False
2021-07-21,European Union,Sputnik V,1819790.0,False
2021-07-22,European Union,Sputnik V,1819790.0,False
2021-07-23,European Union,Sputnik V,1824020.0,False
2021-07-24,European Union,Sputnik V,1824020.0,False
2021-07-25,European Union,Sputnik V,1824020.0,False
2021-07-26,European Union,Sputnik V,1824020.0,False
2021-07-27,European Union,Sputnik V,1824020.0,False
2021-07-28,European Union,Sputnik V,1824020.0,False
2021-07-29,European Union,Sputnik V,1824020.0,False
2021-07-30,European Union,Sputnik V,1829175.0,False
2021-07-31,European Union,Sputnik V,1829175.0,False
2021-08-01,European Union,Sputnik V,1829175.0,False
2021-08-02,European Union,Sputnik V,1829175.0,False
2021-08-03,European Union,Sputnik V,1829175.0,False
2021-08-04,European Union,Sputnik V,1829175.0,False
2021-08-05,European Union,Sputnik V,1829175.0,False
2021-08-06,European Union,Sputnik V,1831416.0,False
2021-08-07,European Union,Sputnik V,1831416.0,False
2021-08-08,European Union,Sputnik V,1831416.0,False
2021-08-09,European Union,Sputnik V,1831416.0,False
2021-08-10,European Union,Sputnik V,1831416.0,False
2021-08-11,European Union,Sputnik V,1831416.0,False
2021-08-12,European Union,Sputnik V,1831416.0,False
2021-08-13,European Union,Sputnik V,1833995.0,False
2021-08-14,European Union,Sputnik V,1833995.0,False
2021-08-15,European Union,Sputnik V,1833995.0,False
2021-08-16,European Union,Sputnik V,1833995.0,False
2021-08-17,European Union,Sputnik V,1833995.0,False
2021-08-18,European Union,Sputnik V,1833995.0,False
2021-08-19,European Union,Sputnik V,1833995.0,False
2021-08-20,European Union,Sputnik V,1836205.0,False
2021-08-21,European Union,Sputnik V,1836205.0,False
2021-08-22,European Union,Sputnik V,1836205.0,False
2021-08-23,European Union,Sputnik V,1836205.0,False
2021-08-24,European Union,Sputnik V,1836205.0,False
2021-08-25,European Union,Sputnik V,1836205.0,False
2021-08-26,European Union,Sputnik V,1836205.0,False
2021-08-27,European Union,Sputnik V,1837889.0,False
2021-08-28,European Union,Sputnik V,1837889.0,False
2021-08-29,European Union,Sputnik V,1837889.0,False
2021-08-30,European Union,Sputnik V,1837889.0,False
2021-08-31,European Union,Sputnik V,1837889.0,False
2021-09-01,European Union,Sputnik V,1837889.0,False
2021-09-02,European Union,Sputnik V,1837889.0,False
2021-09-03,European Union,Sputnik V,1839363.0,False
2021-09-04,European Union,Sputnik V,1839363.0,False
2021-09-05,European Union,Sputnik V,1839363.0,False
2021-09-06,European Union,Sputnik V,1839363.0,False
2021-09-07,European Union,Sputnik V,1839363.0,False
2021-09-08,European Union,Sputnik V,1839363.0,False
2021-09-09,European Union,Sputnik V,1839363.0,False
2021-09-10,European Union,Sputnik V,1840649.0,False
2021-09-11,European Union,Sputnik V,1840649.0,False
2021-09-12,European Union,Sputnik V,1840649.0,False
2021-09-13,European Union,Sputnik V,1840649.0,False
2021-09-14,European Union,Sputnik V,1840649.0,False
2021-09-15,European Union,Sputnik V,1840649.0,False
2021-09-16,European Union,Sputnik V,1840649.0,False
2021-09-17,European Union,Sputnik V,1841726.0,False
2021-09-18,European Union,Sputnik V,1841726.0,False
2021-09-19,European Union,Sputnik V,1841726.0,False
2021-09-20,European Union,Sputnik V,1841726.0,False
2021-09-21,European Union,Sputnik V,1841726.0,False
2021-09-22,European Union,Sputnik V,1841726.0,False
2021-09-23,European Union,Sputnik V,1841726.0,False
2021-09-24,European Union,Sputnik V,1842801.0,False
2021-09-25,European Union,Sputnik V,1842801.0,False
2021-09-26,European Union,Sputnik V,1842801.0,False
2021-09-27,European Union,Sputnik V,1842801.0,False
2021-09-28,European Union,Sputnik V,1842801.0,False
2021-09-29,European Union,Sputnik V,1842801.0,False
2021-09-30,European Union,Sputnik V,1842801.0,False
2021-10-01,European Union,Sputnik V,1843665.0,False
2021-10-02,European Union,Sputnik V,1843665.0,False
2021-10-03,European Union,Sputnik V,1843665.0,False
2021-10-04,European Union,Sputnik V,1843665.0,False
2021-10-05,European Union,Sputnik V,1843665.0,False
2021-10-06,European Union,Sputnik V,1843665.0,False
2021-10-07,European Union,Sputnik V,1843665.0,False
2021-10-08,European Union,Sputnik V,1844104.0,False
2021-10-09,European Union,Sputnik V,1844104.0,False
2021-10-10,European Union,Sputnik V,1844104.0,False
2021-10-11,European Union,Sputnik V,1844104.0,False
2021-10-12,European Union,Sputnik V,1844104.0,False
2021-10-13,European Union,Sputnik V,1844104.0,False
2021-10-14,European Union,Sputnik V,1844104.0,False
2021-10-15,European Union,Sputnik V,1844497.0,False
2021-10-16,European Union,Sputnik V,1844497.0,False
2021-10-17,European Union,Sputnik V,1844497.0,False
2021-10-18,European Union,Sputnik V,1844497.0,False
2021-10-19,European Union,Sputnik V,1844497.0,False
2021-10-20,European Union,Sputnik V,1844497.0,False
2021-10-21,European Union,Sputnik V,1844497.0,False
2021-10-22,European Union,Sputnik V,1844814.0,False
2021-10-23,European Union,Sputnik V,1844814.0,False
2021-10-24,European Union,Sputnik V,1844814.0,False
2021-10-25,European Union,Sputnik V,1844814.0,False
2021-10-26,European Union,Sputnik V,1844814.0,False
2021-10-27,European Union,Sputnik V,1844814.0,False
2021-10-28,European Union,Sputnik V,1844814.0,False
2021-10-29,European Union,Sputnik V,1844981.0,False
2021-10-30,European Union,Sputnik V,1844981.0,False
2021-10-31,European Union,Sputnik V,1844981.0,False
2021-11-01,European Union,Sputnik V,1844981.0,False
2021-11-02,European Union,Sputnik V,1844981.0,False
2021-11-03,European Union,Sputnik V,1844981.0,False
2021-11-04,European Union,Sputnik V,1844981.0,False
2021-11-05,European Union,Sputnik V,1845022.0,False
2021-11-06,European Union,Sputnik V,1845022.0,False
2021-11-07,European Union,Sputnik V,1845022.0,False
2021-11-08,European Union,Sputnik V,1845022.0,False
2021-11-09,European Union,Sputnik V,1845022.0,False
2021-11-10,European Union,Sputnik V,1845022.0,False
2021-11-11,European Union,Sputnik V,1845022.0,False
2021-11-12,European Union,Sputnik V,1845057.0,False
2021-11-13,European Union,Sputnik V,1845057.0,False
2021-11-14,European Union,Sputnik V,1845057.0,False
2021-11-15,European Union,Sputnik V,1845057.0,False
2021-11-16,European Union,Sputnik V,1845057.0,False
2021-11-17,European Union,Sputnik V,1845057.0,False
2021-11-18,European Union,Sputnik V,1845057.0,False
2021-11-19,European Union,Sputnik V,1845101.0,False
2021-11-20,European Union,Sputnik V,1845101.0,False
2021-11-21,European Union,Sputnik V,1845101.0,False
2021-11-22,European Union,Sputnik V,1845101.0,False
2021-11-23,European Union,Sputnik V,1845101.0,False
2021-11-24,European Union,Sputnik V,1845101.0,False
2021-11-25,European Union,Sputnik V,1845101.0,False
2021-11-26,European Union,Sputnik V,1845101.0,False
2021-11-27,European Union,Sputnik V,1845101.0,False
2021-11-28,European Union,Sputnik V,1845101.0,False
2021-11-29,European Union,Sputnik V,1845101.0,False
2021-11-30,European Union,Sputnik V,1845101.0,False
2021-12-01,European Union,Sputnik V,1845101.0,False
2021-12-02,European Union,Sputnik V,1845101.0,False
2021-12-03,European Union,Sputnik V,1845101.0,False
2021-12-04,European Union,Sputnik V,1845101.0,False
2021-12-05,European Union,Sputnik V,1845101.0,False
2021-12-06,European Union,Sputnik V,1845101.0,False
2021-12-07,European Union,Sputnik V,1845101.0,False
2021-12-08,European Union,Sputnik V,1845101.0,False
2021-12-09,European Union,Sputnik V,1845101.0,False
2021-12-10,European Union,Sputnik V,1845101.0,False
2021-12-11,European Union,Sputnik V,1845101.0,False
2021-12-12,European Union,Sputnik V,1845101.0,False
2021-12-13,European Union,Sputnik V,1845101.0,False
2021-12-14,European Union,Sputnik V,1845101.0,False
2021-12-15,European Union,Sputnik V,1845101.0,False
2021-12-16,European Union,Sputnik V,1845101.0,False
2021-12-17,European Union,Sputnik V,1845101.0,False
2021-12-18,European Union,Sputnik V,1845101.0,False
2021-12-19,European Union,Sputnik V,1845101.0,False
2021-12-20,European Union,Sputnik V,1845101.0,False
2021-12-21,European Union,Sputnik V,1845101.0,False
2021-12-22,European Union,Sputnik V,1845101.0,False
2021-12-23,European Union,Sputnik V,1845101.0,False
2021-12-24,European Union,Sputnik V,1845103.0,False
2021-12-25,European Union,Sputnik V,1845103.0,False
2021-12-26,European Union,Sputnik V,1845103.0,False
2021-12-27,European Union,Sputnik V,1845103.0,False
2021-12-28,European Union,Sputnik V,1845103.0,False
2021-12-29,European Union,Sputnik V,1845103.0,False
2021-12-30,European Union,Sputnik V,1845103.0,False
2021-12-31,European Union,Sputnik V,1845103.0,False
2022-01-01,European Union,Sputnik V,1845103.0,False
2022-01-02,European Union,Sputnik V,1845103.0,False
2022-01-03,European Union,Sputnik V,1845103.0,False
2022-01-04,European Union,Sputnik V,1845103.0,False
2022-01-05,European Union,Sputnik V,1845103.0,False
2022-01-06,European Union,Sputnik V,1845103.0,False
2022-01-07,European Union,Sputnik V,1845103.0,False
2022-01-08,European Union,Sputnik V,1845103.0,False
2022-01-09,European Union,Sputnik V,1845103.0,False
2022-01-10,European Union,Sputnik V,1845103.0,False
2022-01-11,European Union,Sputnik V,1845103.0,False
2022-01-12,European Union,Sputnik V,1845103.0,False
2022-01-13,European Union,Sputnik V,1845103.0,False
2022-01-14,European Union,Sputnik V,1845103.0,False
2022-01-15,European Union,Sputnik V,1845103.0,False
2022-01-16,European Union,Sputnik V,1845103.0,False
2022-01-17,European Union,Sputnik V,1845103.0,False
2022-01-18,European Union,Sputnik V,1845103.0,False
2022-01-19,European Union,Sputnik V,1845103.0,False
2022-01-20,European Union,Sputnik V,1845103.0,False
2022-01-21,European Union,Sputnik V,1845103.0,False
2022-01-22,European Union,Sputnik V,1845103.0,False
2022-01-23,European Union,Sputnik V,1845103.0,False
2022-01-24,European Union,Sputnik V,1845103.0,False
2022-01-25,European Union,Sputnik V,1845103.0,False
2022-01-26,European Union,Sputnik V,1845103.0,False
2022-01-27,European Union,Sputnik V,1845103.0,False
2022-01-28,European Union,Sputnik V,1845103.0,False
2022-01-29,European Union,Sputnik V,1845103.0,False
2022-01-30,European Union,Sputnik V,1845103.0,False
2022-01-31,European Union,Sputnik V,1845103.0,False
2022-02-01,European Union,Sputnik V,1845103.0,False
2022-02-02,European Union,Sputnik V,1845103.0,False
2022-02-03,European Union,Sputnik V,1845103.0,False
2022-02-04,European Union,Sputnik V,1845103.0,False
2022-02-05,European Union,Sputnik V,1845103.0,False
2022-02-06,European Union,Sputnik V,1845103.0,False
2022-02-07,European Union,Sputnik V,1845103.0,False
2022-02-08,European Union,Sputnik V,1845103.0,False
2022-02-09,European Union,Sputnik V,1845103.0,False
2022-02-10,European Union,Sputnik V,1845103.0,False
2022-02-11,European Union,Sputnik V,1845103.0,False
2022-02-12,European Union,Sputnik V,1845103.0,False
2022-02-13,European Union,Sputnik V,1845103.0,False
2022-02-14,European Union,Sputnik V,1845103.0,False
2022-02-15,European Union,Sputnik V,1845103.0,False
2022-02-16,European Union,Sputnik V,1845103.0,False
2022-02-17,European Union,Sputnik V,1845103.0,False
2022-02-18,European Union,Sputnik V,1845103.0,False
2022-02-19,European Union,Sputnik V,1845103.0,False
2022-02-20,European Union,Sputnik V,1845103.0,False
2022-02-21,European Union,Sputnik V,1845103.0,False
2022-02-22,European Union,Sputnik V,1845103.0,False
2022-02-23,European Union,Sputnik V,1845103.0,False
2022-02-24,European Union,Sputnik V,1845103.0,False
2022-02-25,European Union,Sputnik V,1845103.0,False
2022-02-26,European Union,Sputnik V,1845103.0,False
2022-02-27,European Union,Sputnik V,1845103.0,False
2022-02-28,European Union,Sputnik V,1845103.0,False
2022-03-01,European Union,Sputnik V,1845103.0,False
2022-03-02,European Union,Sputnik V,1845103.0,False
2022-03-03,European Union,Sputnik V,1845103.0,False
2022-03-04,European Union,Sputnik V,1845103.0,False
2022-03-05,European Union,Sputnik V,1845103.0,False
2022-03-06,European Union,Sputnik V,1845103.0,False
2022-03-07,European Union,Sputnik V,1845103.0,False
2022-03-08,European Union,Sputnik V,1845103.0,False
2022-03-09,European Union,Sputnik V,1845103.0,False
2022-03-10,European Union,Sputnik V,1845103.0,False
2022-03-11,European Union,Sputnik V,1845103.0,False
2022-03-12,European Union,Sputnik V,1845103.0,False
2022-03-13,European Union,Sputnik V,1845103.0,False
2022-03-14,European Union,Sputnik V,1845103.0,False
2022-03-15,European Union,Sputnik V,1845103.0,False
2022-03-16,European Union,Sputnik V,1845103.0,False
2022-03-17,European Union,Sputnik V,1845103.0,False
2022-03-18,European Union,Sputnik V,1845103.0,False
2022-03-19,European Union,Sputnik V,1845103.0,False
2022-03-20,European Union,Sputnik V,1845103.0,False
2022-03-21,European Union,Sputnik V,1845103.0,False
2022-03-22,European Union,Sputnik V,1845103.0,False
2022-03-23,European Union,Sputnik V,1845103.0,False
2022-03-24,European Union,Sputnik V,1845103.0,False
2022-03-25,European Union,Sputnik V,1845103.0,False
2022-03-26,European Union,Sputnik V,1845103.0,False
2022-03-27,European Union,Sputnik V,1845103.0,False
2022-03-28,European Union,Sputnik V,1845103.0,False
2022-03-29,European Union,Sputnik V,1845103.0,False
2021-01-01,Finland,Johnson&Johnson,0.0,False
2021-01-02,Finland,Johnson&Johnson,0.0,False
2021-01-03,Finland,Johnson&Johnson,0.0,False
2021-01-04,Finland,Johnson&Johnson,0.0,False
2021-01-05,Finland,Johnson&Johnson,0.0,False
2021-01-06,Finland,Johnson&Johnson,0.0,False
2021-01-07,Finland,Johnson&Johnson,0.0,False
2021-01-08,Finland,Johnson&Johnson,0.0,False
2021-01-09,Finland,Johnson&Johnson,0.0,False
2021-01-10,Finland,Johnson&Johnson,0.0,False
2021-01-11,Finland,Johnson&Johnson,0.0,False
2021-01-12,Finland,Johnson&Johnson,0.0,False
2021-01-13,Finland,Johnson&Johnson,0.0,False
2021-01-14,Finland,Johnson&Johnson,0.0,False
2021-01-15,Finland,Johnson&Johnson,0.0,False
2021-01-16,Finland,Johnson&Johnson,0.0,False
2021-01-17,Finland,Johnson&Johnson,0.0,False
2021-01-18,Finland,Johnson&Johnson,0.0,False
2021-01-19,Finland,Johnson&Johnson,0.0,False
2021-01-20,Finland,Johnson&Johnson,0.0,False
2021-01-21,Finland,Johnson&Johnson,0.0,False
2021-01-22,Finland,Johnson&Johnson,0.0,False
2021-01-23,Finland,Johnson&Johnson,0.0,False
2021-01-24,Finland,Johnson&Johnson,0.0,False
2021-01-25,Finland,Johnson&Johnson,0.0,False
2021-01-26,Finland,Johnson&Johnson,0.0,False
2021-01-27,Finland,Johnson&Johnson,0.0,False
2021-01-28,Finland,Johnson&Johnson,0.0,False
2021-01-29,Finland,Johnson&Johnson,0.0,False
2021-01-30,Finland,Johnson&Johnson,0.0,False
2021-01-31,Finland,Johnson&Johnson,0.0,False
2021-02-01,Finland,Johnson&Johnson,0.0,False
2021-02-02,Finland,Johnson&Johnson,0.0,False
2021-02-03,Finland,Johnson&Johnson,0.0,False
2021-02-04,Finland,Johnson&Johnson,0.0,False
2021-02-05,Finland,Johnson&Johnson,0.0,False
2021-02-06,Finland,Johnson&Johnson,0.0,False
2021-02-07,Finland,Johnson&Johnson,0.0,False
2021-02-08,Finland,Johnson&Johnson,0.0,False
2021-02-09,Finland,Johnson&Johnson,0.0,False
2021-02-10,Finland,Johnson&Johnson,0.0,False
2021-02-11,Finland,Johnson&Johnson,0.0,False
2021-02-12,Finland,Johnson&Johnson,0.0,False
2021-02-13,Finland,Johnson&Johnson,0.0,False
2021-02-14,Finland,Johnson&Johnson,0.0,False
2021-02-15,Finland,Johnson&Johnson,0.0,False
2021-02-16,Finland,Johnson&Johnson,0.0,False
2021-02-17,Finland,Johnson&Johnson,0.0,False
2021-02-18,Finland,Johnson&Johnson,0.0,False
2021-02-19,Finland,Johnson&Johnson,0.0,False
2021-02-20,Finland,Johnson&Johnson,0.0,False
2021-02-21,Finland,Johnson&Johnson,0.0,False
2021-02-22,Finland,Johnson&Johnson,0.0,False
2021-02-23,Finland,Johnson&Johnson,0.0,False
